gene_ID,WT_0,WT_15,WT_30,WT_60,log2fc_WT_0_WT_15,log2fc_WT_0_WT_30,log2fc_WT_0_WT_60,log2fc_WT_15_WT_30,log2fc_WT_15_WT_60,log2fc_WT_30_WT_60,qWT_0_WT_15,qWT_0_WT_30,qWT_0_WT_60,qWT_15_WT_30,qWT_15_WT_60,qWT_30_WT_60,cluster
AT4G12070,4.69808,4.65903,5.46407,12.8848,-0.0120407,0.217905,1.45553,0.229945,1.46757,1.23762,0.999842,0.999842,0.00225554,0.999842,0.00415009,0.0104867,1
AT4G12720,28.9689,144.964,96.2056,176.332,2.32312,1.73161,2.60572,-0.591505,0.282599,0.874104,0.00225554,0.00225554,0.00225554,0.707853,0.999842,0.242196,8
AT4G13510,92.9057,98.7437,106.725,196.715,0.0879222,0.200063,1.08227,0.112141,0.994348,0.882207,0.999842,0.999842,0.0243883,0.999842,0.0828077,0.171961,1
AT4G13990,3.18628,3.32021,2.79699,1.05261,0.0594022,-0.188,-1.59791,-0.247402,-1.65731,-1.40991,0.999842,0.999842,0.0330747,0.999842,0.0401162,0.0782252,2
AT4G14270,12.8419,5.39214,21.8956,16.2782,-1.25193,0.769777,0.342078,2.02171,1.59401,-0.427698,0.168128,0.699752,0.999842,0.0132684,0.0299199,0.999842,11
AT4G14400,157.841,40.1956,102.867,203.22,-1.97337,-0.617695,0.364568,1.35567,2.33794,0.982263,0.00225554,0.605475,0.999842,0.0132684,0.00225554,0.110873,3
AT4G14450,1.08191,32.0047,8.65892,9.06077,4.88663,3.00061,3.06605,-1.88602,-1.82058,0.0654459,0.00225554,0.0104867,0.00901084,0.00587253,0.00587253,0.999842,9
AT4G14630,1.07103,0.0969073,0.178582,3.16862,-3.46625,-2.58434,1.56485,0.881911,5.03111,4.1492,0.477132,0.222316,0.304037,1,0.367998,0.0391221,1
AT4G14690,812.644,915.548,1367.34,271.393,0.172012,0.750678,-1.58224,0.578666,-1.75425,-2.33292,0.999842,0.363802,0.00225554,0.756737,0.00225554,0.00225554,5
AT4G14750,0.981735,0.440116,0.0936692,0.265932,-1.15745,-3.38969,-1.88427,-2.23224,-0.726825,1.50541,0.58374,0.0430158,0.28936,0.299584,0.999842,1,10
AT4G15130,6.43273,5.26613,8.78385,14.2974,-0.28869,0.449422,1.15225,0.738111,1.44093,0.702824,0.999842,0.950654,0.0220541,0.546533,0.0104867,0.419121,3
AT4G15233,0.47105,0.241045,0.806428,3.78239,-0.966576,0.775664,3.00534,1.74224,3.97192,2.22968,0.696687,0.776115,0.00225554,0.0743116,0.00225554,0.00225554,1
AT4G15236,0.0352323,0.0395876,0.230778,0.898378,0.168151,2.71154,4.67235,2.54338,4.5042,1.96082,1,1,0.0208548,1,0.0196585,0.118812,1
AT4G15260,5.34958,6.86801,6.88311,15.4786,0.360465,0.363635,1.53278,0.00316982,1.17231,1.16914,0.999842,0.999842,0.00225554,0.999842,0.0171885,0.0132684,1
AT4G15440,19.4984,24.8622,26.6468,39.8146,0.3506,0.450606,1.02994,0.100006,0.679339,0.579333,0.999842,0.821363,0.0266529,0.999842,0.382708,0.51652,1
AT4G15610,23.9141,8.71558,23.3037,45.241,-1.45619,-0.0373008,0.91977,1.41889,2.37596,0.957071,0.112244,0.999842,0.615079,0.177969,0.00225554,0.587344,3
AT4G15975,0.657559,1.77407,2.17077,17.3869,1.43187,1.72302,4.72474,0.291147,3.29287,3.00172,0.435589,0.168696,0.00225554,0.999842,0.00225554,0.00225554,1
AT4G16140,14.2005,21.5627,14.3759,7.89506,0.602603,0.0177126,-0.846914,-0.58489,-1.44952,-0.864627,0.816074,0.999842,0.44089,0.820759,0.0341157,0.402559,2
AT4G16480,2.35427,3.02199,2.71036,7.24578,0.360222,0.203206,1.62186,-0.157016,1.26164,1.41866,0.999842,0.999842,0.00225554,0.999842,0.0458466,0.00415009,1
AT4G16820,0.0469496,0.337331,0.240343,1.9757,2.84498,2.35591,5.39511,-0.489071,2.55013,3.0392,0.397169,1,0.0961276,0.999842,0.0361308,0.0277452,1
AT4G17250,12.0741,48.6772,26.6521,12.9623,2.01133,1.14234,0.102407,-0.868996,-1.90893,-1.03993,0.00225554,0.0220541,0.999842,0.239866,0.00225554,0.0619243,9
AT4G17460,5.83825,2.05647,1.9081,1.52664,-1.50536,-1.6134,-1.93518,-0.108036,-0.429814,-0.321778,0.0961276,0.0371458,0.00415009,0.999842,0.999842,0.999842,10
AT4G17500,6.12248,50.1459,9.2308,35.4516,3.03394,0.592339,2.53366,-2.4416,-0.500279,1.94133,0.00225554,0.786973,0.00225554,0.00225554,0.843639,0.00225554,6
AT4G17615,10.5507,8.19644,10.2615,25.2293,-0.364273,-0.0401059,1.25776,0.324167,1.62203,1.29786,0.999842,0.999842,0.00587253,0.999842,0.00225554,0.00901084,1
AT4G17660,0.37716,0.295147,0.242745,1.83959,-0.353742,-0.635736,2.28614,-0.281994,2.63988,2.92187,0.999842,0.999842,0.0309671,1,0.042046,0.0277452,1
AT4G17770,22.6132,16.4856,15.5784,7.14763,-0.455963,-0.537622,-1.66163,-0.0816591,-1.20567,-1.12401,0.83523,0.54898,0.00225554,0.999842,0.015928,0.00901084,2
AT4G17900,10.3476,25.9941,22.3435,51.2061,1.32888,1.11055,2.30701,-0.218331,0.978132,1.19646,0.00748685,0.0277452,0.00225554,0.999842,0.0873508,0.0118963,1
AT4G18170,1.18755,3.0454,0.938337,4.76281,1.35865,-0.339806,2.00383,-1.69845,0.645179,2.34363,0.371368,0.999842,0.028818,0.201308,0.999842,0.00901084,6
AT4G18195,0.135948,1.19237,1.5019,2.82976,3.1327,3.46566,4.37955,0.332963,1.24685,0.913886,0.121428,0.042046,0.0132684,0.999842,0.325335,0.599728,8
AT4G18197,2.39785,32.4457,23.2867,26.0871,3.75821,3.27969,3.44353,-0.478523,-0.314687,0.163835,0.00225554,0.00225554,0.00225554,0.851361,0.999842,0.999842,8
AT4G18205,6.03636,82.9329,101.33,102.939,3.78019,4.06923,4.09197,0.28904,0.311772,0.0227325,0.00225554,0.00225554,0.00225554,0.999842,0.999842,0.999842,8
AT4G18220,15.1184,9.95642,10.9242,5.55272,-0.602607,-0.468779,-1.44504,0.133828,-0.842433,-0.976261,0.688087,0.868012,0.00748685,0.999842,0.384082,0.15377,2
AT4G18890,3.71056,4.23625,4.46544,8.33127,0.191149,0.267166,1.1669,0.0760173,0.97575,0.899733,0.999842,0.999842,0.0351302,0.999842,0.215161,0.197191,1
AT4G18950,13.5285,20.5062,20.7674,29.9498,0.600057,0.618316,1.14655,0.0182595,0.546489,0.52823,0.512569,0.393052,0.00587253,0.999842,0.648662,0.617219,8
AT4G18980,3.50127,1.1002,2.64822,13.4442,-1.67012,-0.402853,1.94103,1.26726,3.61115,2.34389,0.364181,0.999842,0.0850726,0.745016,0.00225554,0.042046,1
AT4G19170,170.821,70.724,115.708,144.657,-1.27221,-0.561995,-0.239843,0.710216,1.03237,0.322153,0.0266529,0.779908,0.999842,0.479567,0.0558756,0.999842,4
AT4G19230,3.79613,2.77293,1.4198,5.51251,-0.453119,-1.41885,0.538179,-0.965726,0.991298,1.95702,0.999842,0.0743116,0.999842,0.380365,0.403484,0.00415009,4
AT4G20000,0.447322,0.591752,2.4104,10.6217,0.403679,2.42989,4.56955,2.02621,4.16587,2.13966,0.999842,0.0812702,0.00225554,0.2228,0.00415009,0.00901084,1
AT4G20110,12.6049,2.40064,8.1696,12.9747,-2.3925,-0.625651,0.0417147,1.76685,2.43422,0.667366,0.00225554,0.833891,0.999842,0.00225554,0.00225554,0.698367,4
AT4G20320,0.82167,0.43398,0.73334,2.23464,-0.920929,-0.164076,1.44341,0.756853,2.36434,1.60749,0.769638,0.999842,0.121428,0.967352,0.00415009,0.0584616,1
AT4G20830,86.9248,245.518,300.602,485.941,1.49799,1.79002,2.48294,0.292025,0.984952,0.692927,0.00225554,0.00225554,0.00225554,0.999842,0.118812,0.451049,8
AT4G20860,22.3846,104.471,109.86,132.172,2.22252,2.29508,2.56183,0.0725575,0.339306,0.266749,0.00225554,0.00225554,0.00225554,0.999842,0.999842,0.999842,8
AT4G20970,0.846235,2.28473,0.583282,5.46928,1.43289,-0.536866,2.69222,-1.96976,1.25933,3.22908,0.506811,0.999842,0.0196585,0.430673,0.439495,0.0593278,1
AT4G21120,2.20524,1.07225,1.80759,9.71156,-1.0403,-0.286861,2.13877,0.753435,3.17907,2.42563,0.501572,0.999842,0.00225554,0.952498,0.00225554,0.00225554,1
AT4G21200,1.6228,4.79423,5.92307,2.03771,1.56281,1.86786,0.328459,0.305047,-1.23435,-1.5394,0.0954246,0.00901084,0.999842,0.999842,0.181752,0.0351302,7
AT4G21320,8.70437,19.314,15.3842,3.49905,1.14984,0.821637,-1.31477,-0.3282,-2.46461,-2.13641,0.0828077,0.441793,0.0670039,0.999842,0.00225554,0.00225554,7
AT4G21534,4.19089,2.79681,4.1382,7.95533,-0.583477,-0.0182533,0.924665,0.565223,1.50814,0.942918,0.898818,0.999842,0.171961,0.932977,0.0196585,0.178486,1
AT4G21865,0.904479,1.52326,1.85237,4.99259,0.752001,1.03421,2.46463,0.282208,1.71263,1.43042,0.999842,0.681928,0.0104867,0.999842,0.101929,0.108806,1
AT4G22030,0,0.371772,0.0512861,0.893701,65535,65535,65535,-2.85778,1.26538,4.12315,0.00225554,1,0.00225554,0.282258,0.525644,0.0702626,6
AT4G22690,31.5111,80.0585,88.5678,128.153,1.3452,1.49092,2.02393,0.145728,0.678737,0.533009,0.00225554,0.00225554,0.00225554,0.999842,0.545122,0.808701,8
AT4G22710,0.749323,17.4559,27.6699,44.5108,4.54198,5.20658,5.89242,0.664601,1.35044,0.68584,0.00225554,0.00225554,0.00225554,0.652326,0.0381382,0.697751,8
AT4G23030,0.159457,0.0930262,0.203812,2.88781,-0.777456,0.354074,4.17874,1.13153,4.95619,3.82466,1,1,0.00587253,1,0.0593278,0.00748685,1
AT4G23140,5.50034,2.53363,9.27146,43.5704,-1.11832,0.753276,2.98575,1.87159,4.10407,2.23248,0.11627,0.427037,0.00225554,0.00225554,0.00225554,0.00225554,1
AT4G23150,1.09233,0.538677,1.26502,3.78981,-1.01992,0.211752,1.79471,1.23167,2.81463,1.58296,0.678731,0.999842,0.00901084,0.477398,0.00748685,0.0410864,1
AT4G23170,50.1648,46.378,70.5556,152.542,-0.113235,0.492084,1.60446,0.605319,1.71769,1.11237,0.999842,0.740648,0.00225554,0.545122,0.00225554,0.00415009,1
AT4G23180,16.6206,73.2443,93.3708,107.162,2.13974,2.49,2.68875,0.350254,0.549005,0.198751,0.00225554,0.00225554,0.00225554,0.999842,0.739563,0.999842,8
AT4G23270,13.8025,11.7029,18.6277,41.5006,-0.238063,0.432522,1.58821,0.670586,1.82627,1.15568,0.999842,0.914873,0.00225554,0.480732,0.00225554,0.0220541,1
AT4G23280,0.0944407,0.0642168,0.183892,2.13224,-0.556457,0.961379,4.49682,1.51784,5.05327,3.53544,1,1,0.00748685,1,0.028818,0.00748685,1
AT4G23470,38.3885,35.1465,34.7253,73.3036,-0.127294,-0.144687,0.93321,-0.0173927,1.0605,1.0779,0.999842,0.999842,0.0449349,0.999842,0.0371458,0.0146178,1
AT4G23570,69.5466,138.141,161.654,76.7147,0.990094,1.21686,0.141524,0.226765,-0.848571,-1.07534,0.0759189,0.0410864,0.999842,0.999842,0.222316,0.0954246,7
AT4G23600,232.938,685.849,553.285,1086.35,1.55794,1.24807,2.22147,-0.309867,0.66353,0.973397,0.00225554,0.00748685,0.00225554,0.999842,0.670158,0.159601,6
AT4G23990,15.6812,11.9131,9.22037,6.20533,-0.396494,-0.766141,-1.33746,-0.369647,-0.940962,-0.571315,0.966105,0.16305,0.00225554,0.999842,0.0990192,0.530231,2
AT4G24000,13.1258,3.80776,6.77809,26.523,-1.78539,-0.953458,1.01484,0.831935,2.80023,1.96829,0.0401162,0.560987,0.554253,0.637819,0.00225554,0.0118963,1
AT4G24040,1.4493,0.62391,0.927441,2.40006,-1.21595,-0.64403,0.727713,0.571918,1.94366,1.37174,0.407522,0.999842,0.768363,0.999842,0.0220541,0.169792,1
AT4G24160,19.9786,63.4145,39.6531,52.9383,1.66636,0.988978,1.40585,-0.677378,-0.260503,0.416875,0.00225554,0.0266529,0.00748685,0.373494,0.999842,0.971928,8
AT4G24310,0,0.102785,0.0751119,0.504541,65535,65535,65535,-0.452513,2.29534,2.74786,1,1,0.00225554,1,0.670927,0.536743,1
AT4G24350,44.0635,91.1102,85.6806,149.003,1.04803,0.959386,1.75769,-0.0886448,0.70966,0.798305,0.0828077,0.0774578,0.00225554,0.999842,0.430988,0.173618,6
AT4G24380,29.125,339.171,90.1314,121.248,3.54168,1.62977,2.05763,-1.91191,-1.48405,0.427859,0.00225554,0.00225554,0.00225554,0.00225554,0.0220541,0.999842,9
AT4G24400,13.4378,13.4875,15.6816,27.3856,0.00531784,0.222776,1.02712,0.217459,1.0218,0.804342,0.999842,0.999842,0.0277452,0.999842,0.0401162,0.152067,1
AT4G24570,2.33528,247.973,70.6922,116.819,6.73044,4.91988,5.64453,-1.81056,-1.08591,0.724651,0.00225554,0.00225554,0.00225554,0.00225554,0.32085,0.756737,9
AT4G24800,6.48224,5.20191,6.79216,14.6704,-0.317453,0.0673772,1.17834,0.38483,1.49579,1.11096,0.999842,0.999842,0.00587253,0.999842,0.00225554,0.0184341,1
AT4G25030,56.7837,72.8751,86.8065,166.869,0.359949,0.612326,1.55516,0.252376,1.19521,0.942839,0.999842,0.36904,0.00225554,0.999842,0.0171885,0.0522654,1
AT4G25070,0.555374,0.0393366,0.238249,1.57462,-3.81951,-1.22099,1.50347,2.59852,5.32298,2.72446,0.822416,0.519069,0.0702626,1,0.78299,0.00901084,1
AT4G25200,27.5937,138.75,303.829,7.02939,2.33008,3.46085,-1.97286,1.13077,-4.30294,-5.43371,0.00225554,0.00225554,0.00225554,0.382358,0.00225554,0.00225554,7
AT4G25390,8.81124,17.6231,11.8867,18.719,1.00005,0.431926,1.08709,-0.568122,0.087038,0.65516,0.10121,0.998735,0.0361308,0.736271,0.999842,0.523631,8
AT4G25500,8.44123,5.97963,8.51177,15.0346,-0.497398,0.0120062,0.83276,0.509404,1.33016,0.820754,0.940966,0.999842,0.189802,0.920003,0.00587253,0.218089,1
AT4G25810,1.51558,2.14116,1.58102,7.08387,0.498522,0.0609849,2.22466,-0.437537,1.72614,2.16368,0.999842,0.999842,0.00225554,0.999842,0.0504488,0.0104867,1
AT4G25830,15.6967,13.2972,12.7155,6.46594,-0.23934,-0.303872,-1.27953,-0.0645315,-1.04019,-0.975659,0.999842,0.999842,0.0266529,0.999842,0.159017,0.134039,5
AT4G25900,28.5214,20.5525,31.6078,64.6911,-0.472729,0.148235,1.18152,0.620964,1.65425,1.03329,0.842193,0.999842,0.00748685,0.531453,0.00225554,0.0277452,1
AT4G26070,7.13848,4.15795,7.76539,22.4135,-0.779743,0.121442,1.65068,0.901185,2.43042,1.52924,0.462386,0.999842,0.00225554,0.275191,0.00225554,0.00225554,1
AT4G26120,0.535105,0.804082,1.04926,2.30991,0.58752,0.971474,2.10994,0.383955,1.52242,1.13847,0.999842,0.69517,0.015928,0.999842,0.1068,0.32194,1
AT4G26150,25.7788,21.4833,23.5129,10.2688,-0.262971,-0.13273,-1.32791,0.130241,-1.06494,-1.19518,0.999842,0.999842,0.00225554,0.999842,0.0567395,0.00415009,5
AT4G26790,12.9865,14.2738,8.62322,3.05156,0.136356,-0.590718,-2.0894,-0.727074,-2.22575,-1.49868,0.999842,0.690078,0.00225554,0.518643,0.00225554,0.0309671,2
AT4G27140,0.0246523,0.221742,0,0.878896,3.16908,65535,5.1559,65535,1.98681,65535,1,1,0.970084,1,0.758601,0.00225554,1
AT4G27360,15.599,17.4055,13.2777,2.35724,0.158091,-0.232442,-2.72628,-0.390533,-2.88437,-2.49384,0.999842,0.999842,0.00225554,0.999842,0.00225554,0.00225554,2
AT4G27440,5.7049,6.98513,7.44693,46.2083,0.292085,0.384444,3.01788,0.0923591,2.72579,2.63343,0.999842,0.999842,0.00225554,0.999842,0.00225554,0.00225554,1
AT4G27652,39.8405,76.138,64.9573,32.2411,0.93438,0.705255,-0.305337,-0.229124,-1.23972,-1.01059,0.129702,0.339365,0.999842,0.999842,0.0208548,0.0567395,7
AT4G27657,78.2725,117.233,92.8865,36.9174,0.582807,0.246964,-1.0842,-0.335844,-1.66701,-1.33117,0.613312,0.999842,0.0299199,0.999842,0.00225554,0.00225554,5
AT4G27710,19.6961,13.0521,15.4582,28.9451,-0.593631,-0.349545,0.555407,0.244086,1.14904,0.904952,0.505908,0.999842,0.494237,0.999842,0.0171885,0.0627796,1
AT4G27740,25.3499,13.0863,18.1337,40.2062,-0.953917,-0.483306,0.665439,0.470611,1.61936,1.14874,0.338295,0.9495,0.490055,0.999842,0.0132684,0.0476943,1
AT4G27860,2.26039,5.32487,4.12714,5.85689,1.23617,0.868569,1.37356,-0.367602,0.137391,0.504992,0.0835581,0.32231,0.0220541,0.999842,0.999842,0.864087,8
AT4G27870,4.44803,4.59417,3.87086,11.4522,0.0466378,-0.200513,1.36438,-0.24715,1.31774,1.56489,0.999842,0.999842,0.00225554,0.999842,0.00587253,0.00225554,1
AT4G28085,2.91814,7.76927,13.5812,37.4721,1.41273,2.21849,3.68269,0.805764,2.26997,1.4642,0.94875,0.609778,0.269295,0.840342,0.00225554,0.0610611,1
AT4G28350,2.78221,7.8182,8.17491,10.6312,1.49061,1.55497,1.93401,0.0643661,0.443399,0.379033,0.0146178,0.0104867,0.00225554,0.999842,0.973853,0.999842,8
AT4G28400,14.2593,28.9357,24.6052,24.6427,1.02095,0.787059,0.789256,-0.233889,-0.231692,0.00219649,0.0430158,0.171961,0.187684,0.999842,0.999842,0.999842,8
AT4G28460,0.33352,18.7083,1.99872,5.10557,5.80976,2.58323,3.93623,-3.22653,-1.87354,1.35299,0.0850726,0.285648,0.0910546,0.00225554,0.0531779,0.359046,9
AT4G28490,5.42008,5.52019,12.6038,20.572,0.0264038,1.21747,1.9243,1.19107,1.89789,0.706823,0.999842,0.00415009,0.00225554,0.00748685,0.00225554,0.23238,3
AT4G28703,0,0,0.231847,1.81941,0,65535,65535,65535,65535,2.97223,1,1,0.00225554,1,0.00225554,0.189297,1
AT4G28790,1.07575,0.665009,1.28067,0.236918,-0.69389,0.251567,-2.18288,0.945458,-1.48899,-2.43445,0.999842,0.999842,0.0743116,0.771888,0.491415,0.0320121,5
AT4G29020,3.93354,1.48285,0.270618,4.06735,-1.40745,-3.8615,0.0482613,-2.45405,1.45572,3.90976,0.438974,0.00901084,0.999842,0.153177,0.865175,0.16305,4
AT4G29030,0.984339,0.0789571,0,0.224181,-3.64001,65535,-2.13449,65535,1.50552,65535,0.670519,0.00225554,0.656262,1,1,1,10
AT4G29610,0.466026,7.45135,3.04044,9.89039,3.99902,2.7058,4.40754,-1.29322,0.408526,1.70175,0.00225554,0.0146178,0.00225554,0.210715,0.999842,0.0208548,6
AT4G29740,2.19988,8.21649,6.23618,29.2258,1.9011,1.50324,3.73174,-0.397859,1.83065,2.22851,0.00225554,0.00901084,0.00225554,0.999842,0.00225554,0.00225554,1
AT4G29770,0.657223,1.51344,2.2272,0.534945,1.20338,1.76078,-0.296993,0.557399,-1.50037,-2.05777,0.582405,0.118149,0.999842,0.999842,0.323796,0.0495276,7
AT4G29780,2.71495,54.1933,7.67934,22.0535,4.31912,1.50006,3.02201,-2.81906,-1.2971,1.52195,0.00225554,0.0118963,0.00225554,0.00225554,0.0653304,0.00225554,9
AT4G29930,0.162527,0.540658,0.522935,1.79071,1.73404,1.68595,3.46178,-0.0480856,1.72774,1.77583,0.371368,0.359781,0.00415009,0.999842,0.162508,0.179592,1
AT4G30210,93.565,178.332,202.869,190.65,0.930526,1.11651,1.02689,0.185982,0.0963597,-0.0896227,0.0924983,0.0104867,0.0576151,0.999842,0.999842,0.999842,8
AT4G30350,8.51532,19.6841,16.9874,17.0854,1.2089,0.996332,1.00463,-0.212567,-0.204268,0.00829865,0.00587253,0.0220541,0.0277452,0.999842,0.999842,0.999842,8
AT4G30400,7.39499,4.07274,4.47992,3.13595,-0.860547,-0.723074,-1.23765,0.137473,-0.377099,-0.514572,0.238941,0.362988,0.0320121,0.999842,0.999842,0.88634,10
AT4G30530,337.223,496.523,576.859,796.192,0.558161,0.774518,1.23941,0.216357,0.681254,0.464897,0.655843,0.160184,0.00748685,0.999842,0.418436,0.789653,8
AT4G30650,8.50984,7.45669,12.5606,34.5961,-0.190596,0.561703,2.02341,0.752299,2.214,1.4617,0.999842,0.944749,0.00225554,0.74551,0.00225554,0.00901084,1
AT4G30660,17.1178,15.5027,21.0735,43.5143,-0.142982,0.299927,1.34599,0.442909,1.48897,1.04606,0.999842,0.999842,0.0751204,0.999842,0.0476943,0.243578,1
AT4G31000,1.3233,2.52337,2.59939,4.30118,0.931218,0.974039,1.7006,0.04282,0.769379,0.726559,0.400648,0.282644,0.00748685,0.999842,0.458491,0.445245,8
AT4G31800,9.74975,66.5627,36.8901,48.3073,2.77128,1.9198,2.3088,-0.851478,-0.462472,0.389006,0.00225554,0.00225554,0.00225554,0.175281,0.908743,0.940677,8
AT4G31950,0,0.643792,0.582973,7.10262,65535,65535,65535,-0.143167,3.46368,3.60685,0.00225554,0.00225554,0.00225554,0.999842,0.00225554,0.00225554,1
AT4G31970,0.932634,0,0.323844,0.0479055,65535,-1.52601,-4.28305,65535,65535,-2.75704,0.00225554,0.524167,0.291888,0.00225554,1,0.550383,10
AT4G32300,7.71357,14.7614,12.9461,16.7638,0.936356,0.747049,1.11988,-0.189307,0.183524,0.372831,0.0619243,0.16305,0.00587253,0.999842,0.999842,0.975258,8
AT4G32480,4.98613,10.7427,11.1453,12.9126,1.10737,1.16044,1.37278,0.0530695,0.265414,0.212345,0.171961,0.0743116,0.0232287,0.999842,0.999842,0.999842,8
AT4G32800,6.29152,8.68591,7.07372,15.3212,0.465268,0.16906,1.28405,-0.296208,0.818781,1.11499,0.970354,0.999842,0.00901084,0.999842,0.242663,0.0196585,1
AT4G33060,7.87404,10.8028,10.9456,16.3246,0.456232,0.475179,1.05188,0.0189463,0.595643,0.576697,0.888276,0.783729,0.0277452,0.999842,0.617219,0.579179,1
AT4G33610,0.74772,0,0.0939747,0.24814,65535,-2.99215,-1.59134,65535,65535,1.40081,0.00415009,0.408159,0.879954,1,1,1,10
AT4G33920,12.9476,37.2202,19.0261,32.3911,1.5234,0.555291,1.32291,-0.968108,-0.200486,0.767622,0.00225554,0.574824,0.00415009,0.0540901,0.999842,0.207805,6
AT4G34150,56.3628,281.436,190.967,248.02,2.31999,1.76051,2.13764,-0.559484,-0.182354,0.37713,0.00225554,0.00225554,0.00225554,0.701595,0.999842,0.999842,8
AT4G34390,6.22548,23.225,15.9973,24.8168,1.89942,1.36157,1.99506,-0.537853,0.0956343,0.633487,0.00225554,0.00225554,0.00225554,0.690408,0.999842,0.513367,8
AT4G34588,10.1271,29.5007,16.9222,13.9283,1.54253,0.740699,0.459805,-0.801831,-1.08273,-0.280895,0.00415009,0.326499,0.840267,0.376311,0.0653304,0.999842,9
AT4G35100,170.732,219.298,151.79,85.4299,0.361159,-0.169652,-0.998917,-0.530812,-1.36008,-0.829264,0.999842,0.999842,0.042046,0.695678,0.00225554,0.104741,2
AT4G35350,3.22655,10.0114,6.16823,7.2193,1.63358,0.934866,1.16187,-0.698716,-0.471713,0.227003,0.00415009,0.266296,0.0843149,0.562415,0.989597,0.999842,9
AT4G35600,10.3838,17.4692,12.266,21.6487,0.750471,0.240324,1.05994,-0.510147,0.309469,0.819616,0.279314,0.999842,0.0299199,0.741501,0.999842,0.169225,6
AT4G35630,28.7296,84.3043,74.4092,79.1686,1.55306,1.37294,1.46239,-0.180124,-0.090677,0.0894469,0.00225554,0.00748685,0.00415009,0.999842,0.999842,0.999842,8
AT4G36150,1.56267,1.25936,2.114,4.5216,-0.311325,0.435965,1.53282,0.74729,1.84415,1.09686,0.999842,0.999842,0.00225554,0.599327,0.00225554,0.0702626,1
AT4G36760,17.7582,12.6095,14.8888,28.8699,-0.493976,-0.254255,0.701083,0.239722,1.19506,0.955338,0.802891,0.999842,0.425838,0.999842,0.0391221,0.0924983,1
AT4G37390,0.359109,0.108728,0.139649,1.25898,-1.7237,-1.36261,1.80976,0.361086,3.53346,3.17237,0.649596,0.810036,0.251802,1,0.0619243,0.042046,1
AT4G37410,1.11779,9.89613,4.2433,6.96204,3.14621,1.92453,2.63886,-1.22168,-0.507354,0.714324,0.00225554,0.327221,0.00225554,0.704751,0.958219,0.966181,9
AT4G37430,22.8943,12.9902,19.8943,59.3063,-0.817565,-0.20263,1.3732,0.614935,2.19076,1.57583,0.410412,0.999842,0.137713,0.718275,0.00901084,0.0661732,1
AT4G37520,5.60747,7.29579,5.32826,16.044,0.379715,-0.073686,1.51661,-0.453401,1.1369,1.5903,0.999842,0.999842,0.00587253,0.999842,0.1068,0.00901084,1
AT4G37530,5.3714,4.80426,4.06951,14.2813,-0.160982,-0.400441,1.41076,-0.239459,1.57174,1.8112,0.999842,0.999842,0.015928,0.999842,0.0196585,0.00225554,1
AT4G37710,0,0,0.0660051,1.64529,0,65535,65535,65535,65535,4.63962,1,1,0.00225554,1,0.00225554,0.647555,1
AT4G38000,0.874615,0.26207,1.11842,4.32962,-1.7387,0.354741,2.30752,2.09344,4.04622,1.95278,0.630557,0.999842,0.0961276,0.379061,0.0243883,0.156065,1
AT4G38540,5.54455,2.38651,4.14201,11.6125,-1.21617,-0.420739,1.06654,0.795429,2.28271,1.48728,0.620753,0.999842,0.476045,0.999842,0.0330747,0.157225,1
AT4G38550,20.4723,55.7216,99.9475,168.762,1.44457,2.2875,3.04324,0.842933,1.59868,0.755744,0.00748685,0.00225554,0.00225554,0.302405,0.00415009,0.453402,3
AT4G38560,2.48688,6.70607,5.26064,11.5184,1.43113,1.0809,2.21153,-0.35023,0.780402,1.13063,0.170354,0.509163,0.00415009,0.999842,0.702567,0.37456,6
AT4G38860,72.6057,37.9573,31.7204,36.4189,-0.935704,-1.19467,-0.995397,-0.258968,-0.0596927,0.199275,0.0946867,0.00587253,0.0458466,0.999842,0.999842,0.999842,10
AT4G39330,58.8845,51.6391,48.7681,25.5376,-0.189426,-0.271951,-1.20527,-0.0825248,-1.01584,-0.933317,0.999842,0.999842,0.00225554,0.999842,0.0476943,0.054991,2
AT4G39640,11.9212,30.6729,29.6963,64.5781,1.36343,1.31675,2.43751,-0.0466806,1.07408,1.12076,0.00415009,0.00225554,0.00225554,0.999842,0.137713,0.0636326,1
AT4G39670,19.6234,15.7617,14.4541,91.6196,-0.316156,-0.441099,2.22308,-0.124943,2.53924,2.66418,0.999842,0.999842,0.00225554,0.999842,0.00225554,0.00225554,1
